label	company_name
181	Vimicro International Corporation
67	Magazine Luiza
30	Dune Medical Devices
166	Arena Solutions
225	OwnerIQ
86	Yirendai
163	Infrastructure Leasing & Financial Services Limited
61	SenSage
177	Airswift
126	Quadstone
148	Laszlo Systems
167	Superglass
207	Nanotronics Imaging
133	Micreos
225	true[x]
184	NextG Networks
77	Brillen.de
88	Insurity
13	Emisphere Technologies
114	Tantivy Communications
151	Sabrix
18	Vensun Pharmaceuticals
167	BLOVES
102	Fast Track
207	7digital
13	Romark Laboratories
57	Ubi Transport
112	Kilopass
228	Wayin
72	MoneyExpert
223	Morson Group
49	Pixie Dust Technologies
154	einstruction
227	AMS Group
29	Domain Surgical
115	Acme Packet
116	CafeX Communications
213	Kaishiba
59	Ideol
47	Easyhin Technology
44	Ocera Therapeutics
39	Obsidian Therapeutics
28	NovaSys
222	Kinetic Social
135	Adallom
220	DoubleVerify
174	Papaya Global
195	OverOps
8	Bamboo Therapeutics
115	Speakeasy
113	KOHO
139	Emergent Game Technologies
60	CipherOptics
97	Top Hat
31	Emerald Cloud Lab
8	Chondrial Therapeutics
25	InnFocus Inc
28	CAPNIA
77	OpenSky
98	Aston University
196	Kira Systems
61	Fidelis Cybersecurity
1	Anaphore
28	Alpine Immune Sciences
99	Nanomix
80	FiTeq
191	Kuanduoduo
58	Simplus
86	Kinara Capital
112	Sierra Logic
112	Analogix Semiconductor
86	Kissht
30	InTouch Health
86	NiYO Solutions
31	Neurotech
143	Vostu
211	Voxify
46	Health-Ade
102	DarioHealth
61	Deep Instinct
125	Bench
54	Evident.io
190	The Farmer's Dog
86	Billie
44	Epirus Biopharmaceuticals
169	Card Factory Plc
116	P21
66	ProGlove
102	Casenet
30	Heartscape Technologies, Inc.
100	CareSync
46	Anergis
56	Litmus
134	LogicBio Therapeutics
37	Rejuvenon
55	Imperva
170	ice
200	Digg
211	ardentCause
200	MyHeritage
111	Wiliot
96	Rockets of Awesome
216	ddmap.com
56	Quintegra Solutions
156	Aerospace Industries Association of Canada
78	Form Energy
30	EKOS Corporation
64	Digital Health and Discovery Platform (DHDP)
41	Quentis Therapeutics
102	Cedar
41	Kyn Therapeutics
184	AeroScout
149	QSecure
24	Cirius Therapeutics
127	Siklu
102	Brighter.com
230	BranchOut
100	Cequel Data
194	UNIFi Software
56	Avecto
103	LeafLink
154	iVivity
50	FMI International
202	Scalent Systems
65	Tritium
20	MedDay
46	Think Research
64	MediBeacon
209	Mevio
9	Ciris Energy
199	HyperScience
164	XOLUTION
201	Quali
172	Bitpanda
61	Red Canary
112	T-Networks
180	Uplogix
171	Quantopian
81	Swift Navigation
28	ContraFect
227	Digi TV Plus Oy
28	Imprimis Pharmaceuticals
31	Juventas Therapeutics
32	Ikonisys
183	Booksy
34	nuvoTV
54	Bugcrowd
197	Tigerobo
102	Lumeon
224	Blue Rubicon
96	BIBA Apparels
170	BaubleBar
36	Tilray
56	Kontron
81	Neato Robotics
10	Underground Solutions
79	Zeugma Systems
14	ElMindA
167	Beneq
99	SeLux Diagnostics
56	Business Layers
16	NanoViricides
212	Adap.tv
74	Zimplistic
77	Performance Marketing Brands, Inc.
53	NetScout Systems
201	OuterBay Technologies
65	Aeva
76	Drybar
142	Friendster
52	Matrics
126	Cista System
112	USound
163	National Bulk Handling
150	Telegent Systems
28	AlphaVax
102	RelayHealth
80	IP Video Systems
179	AVIA
145	Isodiol
31	MSI Methylation Sciences
28	Constitution Medical Investors
227	Quality Circular Polymers
119	Public Mobile
137	LightCross, Inc.
135	Acumatica
118	OneTwoTrip
168	Midwestern Bioag
29	Vyome Biosciences
114	Telesphere Networks
110	Empyr
136	UnifiedPost
61	Dragos
221	GMI
186	Frichti
85	The Westchester Bank
199	Shield AI
137	Teem Photonics
177	Wyndeham Group
160	Kolte-Patil Developers
84	Mediamorph
174	Triplebyte
131	CoreOS
28	Eiger BioPharmaceuticals
145	Atlantic Therapeutics
136	Emergent Payments
218	OutboundEngine
56	Envoy Global
104	Carta Worldwide
29	Cleveland HeartLab
28	Nuon Therapeutics
100	Carena
193	Keruyun
132	CycloMedia Technology
189	Immersive Labs
107	Ceterus Networks
217	automotiveMastermind, Inc
28	CanFite BioPharma
199	Built Robotics
39	MacroCure
137	Celetron International
39	Symbiotec Pharmalab
126	BridgePort Networks
224	Dextrys
138	Suppliermarket.com
121	Remine
62	SkyBitz
62	Kazeon
120	OpenTable
56	Bizagi
195	CarPrice.ru
122	Hmlet
201	YOUcentric
191	Sailthru
49	Skyhawk Therapeutics
94	Petra Pharma Corporation
111	Fresco Microchip
102	Change Healthcare
220	Penthouse Media Group
110	DreamHost
199	iguazio
121	Kyligence
206	Logi Analytics
74	Sense
57	ENDLESS
74	Owlet Baby Care
85	Mambu
72	Ohpen
226	Peer39
140	Vuzix
62	Identec Solutions
196	Jibe
191	Street Library Network
36	Shukun Technology
163	GreenItaly1
221	Orchid Labs
138	Ib Vogt
13	NanoCarrier Co
189	Readly
73	Admiral Taverns
214	Legend3D
150	Sigmatel
140	Dropcam
190	Primary
57	Infotrieve
84	Xinyongbao
155	Strix Systems
159	Honest Buildings
13	Indivumed GmbH
61	TrapX Security
120	Domicilios.com
18	Alantos Pharmaceuticals
65	NanoSteel
32	Ascension Orthopedics
71	BioElectron Technology Corporation
30	Nyxoah
49	Manitex International
54	Cyveillance
193	360insights
212	FreeWheel
45	NEXTracker
201	Socialtext
109	SnowShore Networks
39	Palleon Pharmaceuticals
110	LiveAuctioneers
46	eXo Imaging
32	Rebiotix
201	iRise
81	AImotive
133	Pediapharm
228	TeamSnap
49	World Freight Company International
46	Vaccitech
101	CareView Communications
142	GameAccount Network
221	Axilogix Education
190	Giggle
110	MarketLive
6	EasyProperty
41	InGeneron
102	Collective Medical Technologies
30	Orthocon
205	Social Project
31	Hypnion
170	Jabong.com
221	eLabor
109	qServe Communications
163	Abra
28	Silverback Therapeutics
143	aXiomatic Gaming
25	Convergent Dental
59	Sunfire
169	GoSpotCheck
181	XTX Technology
47	Swiss Smile
230	Moven
193	Loggly
102	Compugen
151	LiveCapital
181	Nuventix
30	SYNLAB Group
32	Bone Therapeutics
88	Coverfox Insurance
14	Medical Simulation
93	Satori Pharmaceuticals
217	Automile
156	Color Kinetics, Incorporated
96	Like.com
84	Qapital
46	Ambra Health
37	Austrianova
166	Vineti
86	Vyze
149	Ignite Technologies
70	Sophiris Bio
122	Suja Life
84	Zafin
99	NaviNet
194	Zoomdata
43	Yihang.ai
96	Keep Holdings
20	Wellfount
192	Ketera
13	Limerick BioPharma
1	Lonestar Heart
157	Hunan Ocean Wing
205	Kuaidian Yuedu
14	Millennium Pharmacy Systems
176	Tiebaobei
145	EXOS
137	Qualtré
186	Imperfect Foods
78	ENBALA Power Networks
83	MobileAccess Networks
61	CyberX
65	Filely
59	ESS
29	Proacta
189	techies.com
85	Zero
125	Transera Communications
135	goTransverse
181	Keyssa
18	Symbiomix Therapeutics
211	Equallogic
165	Reverb.com
123	ZO Rooms
13	Ayala Pharmaceuticals
46	Forefront Dermatology
144	Healthkart
57	KnuEdge
107	Iospan Wireless
179	DogVacay
84	Mint Bills
66	CarParts Technologies
227	CSS Corp
97	OpenSesame
127	Movik Networks
2	Belltown Power
183	Guidance
184	Sonics
65	GreenTech Automotive
195	Shipwell
132	Spike Broadband Systems
116	Digital Fountain
147	Innovative Silicon
47	Senior Whole Health
31	AlloCure
28	NeRRe Therapeutics
227	Ultracraft
42	Cappella Medical Devices
112	Akros Silicon
140	The Future Group
29	TISSIUM
212	Rhythm NewMedia
181	HeyGears
10	LightSail Energy
137	Varentec
78	ORBITAL SYSTEMS
207	Cassatt
47	Access MediQuip
176	DIRTT Environmental Solutions
227	Gala Bingo
119	SpeedCast
19	NetworkOil
227	Schedulicity
68	Bigblu Broadband plc
198	NGDATA
188	CSI
164	Dolidol
158	Leyden Energy
132	Lizardtech
27	Healthsense
110	Baozun Commerce
86	TrueLayer
6	Rent.com
121	Xeround
30	CathWorks
66	Wrightspeed
177	Omnispace
227	Apex Parent Holdings
158	Sebacic India
28	Metamark Genetics
110	Invaluable
188	Savvion
213	Kakao Mobility
73	Lunchr
225	Touchmedia
227	Uniply Industries
128	LiveTiles
63	AbleTo
149	Knightscope
131	Cloud Elements
181	Arteris IP
47	Medici
69	Lightyear Network Solutions
46	Conisus
161	ThingMagic
179	Possible Finance
79	StarVOX
206	Miovision Technologies
224	iSoftStone
120	EAT Club
83	Virgin Mobile Latin America
230	CrowdStar
37	Souzhou Ribo Life Science
30	Hydrocision
18	Gan & Lee Pharmaceutical
193	Vend
195	Interana
42	Voyage Medical
179	Health Innovation Technologies
10	Novomer
179	Genome Medical
199	Jivox
59	Minesto
121	Barracuda Networks
190	Matsmart
80	Sonavation
151	cheche365.com
104	PlaySpan
184	Tropos Networks
54	iSIGHT Partners
111	Pulsewave RF
29	Retina Implant
212	MCY
16	Histogen
213	Duda
64	KalVista Pharmaceuticals
217	yello
227	TuVox
39	Destiny Pharma
54	GigaTrust
184	Mobiquity
1	IsoPlexis
116	Vocalocity
31	Envisia Therapeutics
86	uno
110	VIPstore.com
31	Confo Therapeutics
59	Anaergia
179	Zipongo
113	Enterprise Finance
127	Contact Solutions
28	Cardeas Pharma
85	Studio Bank (In Organization)
208	Ksv Esports International
154	NanoNexus
184	Bitfone Corporation
220	Mashable
9	Navigat Group
225	Main Street Hub
184	RiverDelta Networks
22	Eureka Broadband Corporation
176	Value and Budget Housing Corporation
130	POPSUGAR
116	cVidya
84	Weijinsuo
164	Tipa
160	The Pan-Mass Challenge
110	Honestbee
195	Maxxan Systems
179	Columbia Care
213	EthnicGrocer.com
153	CrossBorder Solutions
169	6 River Systems
190	Hospitality Mints
230	Levr
207	Zepp
217	Beyond Pricing
193	RaveMobileSafety.com
133	GeneFormatics
35	Zazzle
41	Spinal Restoration
200	Netsertive
135	SyncHR
11	Synthace
171	Jaja
112	Open Silicon
116	Infrastructure Networks
80	Varjo
110	Rivio
196	Eyesight Technologies
202	Zetta
82	Lamina
176	Phoenix Group India
74	RPO
201	Promachos Holding
55	PortAuthority Technologies
65	Fastned
15	Cynvenio Biosystems
149	Enigma
214	Heavy
184	Mojiva
103	FiberZone Networks
52	Transporeon
110	GSMA
97	Synergis Education
54	Liaison Technologies
2	Verengo Solar
29	INRange Systems
57	AIpark
42	Vascutek
44	Cytheris
132	XL Hybrids
63	Lark
151	Thorne Holding
220	Guomai
2	Morgan Solar
29	Medlumics
212	Elemental Technologies
6	Housesimple
121	Zenoss
121	UJET
165	GiftCertificates.com
212	JW Player
189	Grin
39	Labrys Biologics
217	PivotLink
43	Niu.com
132	NavVis
1	Cold Genesys
78	Urban Wind Assets
189	Vobile
32	Osler Diagnostics
63	Viome
9	Calera
125	FilmTrack
139	Rumble
56	Rubikloud
24	UAS Laboratories
28	Biodesy
14	CardiAQ Valve Technologies
29	Blue Belt Technologies
83	Kumu Networks
48	JYBD.cn
4	Keahole Solar Power
227	ePassi Payments
199	ABEJA
137	SpectraLinear
30	Applied Spine Technologies
137	Açúcar Guarani
188	MarkMonitor
155	Vanu
139	Lumenox Games
42	Paramit Corporation
227	36Kr Media
227	Linkfluence
121	Tactus Technology, Inc
201	Newgen Software Technologies
44	Amal Therapeutics
10	UpWind Solutions
11	Ribometrix
227	Authentica
110	Fandango
100	Unite Us
167	eCullet
22	BLINQ Networks
59	BioMCN
8	Adimab
36	Concerto Healthcare
210	Apptera
120	MOGL
24	Onxeo
38	Nurix
226	Amagi Media Labs
152	Petro Matad
13	Allegro Ophthalmics
13	KuDOS Pharmaceuticals Ltd
77	TaskEasy
101	CarePay International
179	Soocas
201	Conservis
58	Decisyon
73	Simple Feast
84	ClairMail
229	FiftyThree
217	YottaMark
47	Univita Health
83	Spatial Wireless
155	iWeb Technologies
163	Just Retirement
72	CrossFirst Bank
39	Prosonix
139	Gaikai
74	Liquavista
33	Orbus Therapeutics
58	Neoway
208	Shankai Sports International
131	RStor
197	VDOO
203	Carmudi
55	Guardent
65	carClub
70	Aderis Pharmaceuticals
173	Onlyou
111	Global Locate
213	InstaCraft
116	NBA TV
47	Dr. Agarwal's Eye Hospital
212	SpiralFrog
30	Nuvectra
75	USAmeriBancorp
96	Miadora
193	Sitetracker
46	Microsulis
131	Happiest Minds Technolgoies
110	Zhai.Me
172	Loopring
105	Cboe Global Markets
21	MSPharma
66	Mahindra REVA
228	Ekata
117	Vao Intourist
12	Glycomine
207	Evoke Software
5	CANbridge Life Sciences
217	Jitterbit
213	AmeriTV
218	GeoTMT
19	Phoenix Coal Company
110	Della.com
214	IFILM
201	DataChannel
167	LeVR
191	Techbooks
104	Entaire Global Companies
102	Valence Health
206	SonarSource
86	Reliance Capital Management
111	Silicon Genesis
205	PicsArt
43	Transportation Research Center
121	Arrcus
213	Joost
94	HotSpot Therapeutics
130	WWE & Company
190	Beleza na Web
153	Rapid Ratings International
44	Exonics Therapeutics
227	Digital Island
10	Tioga Energy
98	GEMS Africa
80	TouchTunes Interactive Networks
208	Freeletics
44	Sirion Therapeutics
206	IPNet Solutions
115	Lambda OpticalSystems
43	Fairlubo
110	Petopia.com
165	99designs
202	Vormetric
63	Life Time Fitness
69	LightPointe
195	TalkingData
85	First Bancshares of Texas
170	Boutiqaat
71	Global Registry of Biorepositories
77	Munchkin
212	Baofeng Mojing
121	Megazone Cloud
225	ValueClick
194	ActionIQ
64	Biomeasure
85	FundsXpress
48	oBike
162	Hara
94	Neurogastrx
147	ChipWrights
164	CavinKare
194	Infoworks.io
218	[x+1]
121	Hibob
199	Omni Ai, Inc.
34	Manhattan Beach Studios
219	Epinions
20	BioIVT
120	Resy
140	51VR
72	Origin Bank
198	Dremio
156	Robosense
167	Cerus
65	United Automobile Insurance Company
153	Stockpile
142	GameLogic
208	Hongyuan Era Sports
10	EnerTech Environmental
171	Ethoca
133	Lygos
204	Xishiqu
112	Sielo
60	Very Good Security
227	VidMob
213	Kanshu
212	ViewLift
155	Fabric7 Systems
187	Parachute Home
53	Garrison Technology
184	Airwide Solutions
163	BlueTarp Financial
187	Gymboree
230	ngmoco
161	Sorrent, Inc
207	Oakley Networks
20	Neurelis
32	HealthTell
38	MediQuest Therapeutics
110	ChromaDex
105	LendKey Technologies
91	Grockit
139	Social Point
57	Intercloud Systems
1	Echo Therapeutics
227	Virtual Incision Corp (VIC)
65	Partschannel
18	Arzneimittelwerk Warngau
113	Zhongshunyi Financial
126	LongBoard
211	Motiva
184	TriStar Investors
160	Total Environment
207	INVISION Inc.
150	Seeo
227	DDN
49	Hanjin Shipping
67	sulekha.com
95	Neuravi
6	CapitalRise
143	XianyuGame
228	Vixlet
199	Anaconda
66	Arcimoto
181	Kano
22	FirstLight
48	Nexar
86	WEEL
155	SynapSense
73	Lot18
211	Virtual Iron Software
93	Talyst
25	DiCE Molecules
221	Gridstore
104	Ripio
37	IMT
16	Inventiva Pharma
195	Inpixon
127	Zero9
121	Pacific Edge Software LLC
109	Navayuga Engineering Company Ltd
132	HELIX
129	Targeted Growth
227	LELECHA
210	Scanbuy
24	Allecra Therapeutics
170	Ruhnn Holding Limited
142	Giant Interactive Group
199	Malong Technologies
99	Cadent
199	x.ai
189	Venture Technologies
68	Broadband Access Systems
90	ZOZI
39	CGI Pharmaceuticals
227	Pulse Entertainment
103	MIOX
199	Flybits
217	Daptiv
79	Phonetic Systems
46	Kush Bottles
86	Qiancheng Technology
50	Shangqiao Logistics
212	Lala
30	Inari Medical
127	GupShup
42	Estech
101	Gravie
201	Unify Square
190	dELiAs
99	Sleep Solutions
155	Netlify
80	ROLI
39	Eddingpharm (Cayman)
149	Amplidata
221	MotorK
121	BDNA
147	Tensilica
14	Lorantis
80	Omni-ID
100	WebPT
179	K Health
221	Raptr
79	Cloud9 Technologies
224	Prosero
49	TaxiForSure.com
213	Complient Corporation
80	Macromedia
181	Electric Imp
37	Ilypsa
167	MFG.com
170	THE ICONIC
147	Luminary Micro
181	Nanochip
42	XTENT
76	kgb
211	Zest Labs
110	CashStar
50	MACROPOINT
96	smartbargains.com
46	Saegis Pharmaceuticals
122	Sweet Inn
120	Yemeksepeti
185	Guzman y Gomez (GYG)
84	Ualá
30	Simplify Medical
211	Lightwire
6	Property Management Group
27	AmpliPhi Biosciences
134	Ingenium Pharmaceuticals AG
211	Liquid Computing
15	PierianDx
71	Roche NimbleGen
121	pureLiFi
161	Earth Networks
217	FirstFuel Software
26	Altiris Therapeutics
88	Clark
139	Longzhu TV
114	Azimuth Systems
123	Room 77
66	Alta Motors
74	LuxVue Technology
13	Sedatice
140	MWG - Mobile World Group
111	M/A-COM
78	Voltea
59	Ecotricity
36	Arterys
30	AtheroMed
92	GO1
31	NBE-Therapeutics
194	Beckon
146	Mobilygen
65	Superpedestrian
31	Organovo Holdings
179	Trinomab
84	Modulr
13	Exscientia
112	Qcept Technologies
190	Paper Boat
219	Fubei Pet
46	Meiwei Dental Group
17	Thousand Oaks Biopharmaceuticals
121	AuditBoard
4	SunBorne Energy
198	Euclid
156	AirMap
190	Xinliangji
199	Biofourmis
130	South Beauty Group
39	LigoCyte Pharmaceuticals
8	Inhibrx
39	Frontier Biotechnologies
192	Revinate
134	Liquidmetal Technologies
110	RentoMojo
139	FunCom
129	Athenix
63	CareGuardian
145	BASIS Science
115	Telx
186	Huy Vietnam
176	CaesarStone
29	Apieron
207	Exario Networks
148	Snapfish
149	eAssist.com
55	OPĀQ
220	PulsePoint
15	Sequenta
137	Canaan Creative
121	Kasisto
228	Photobucket
230	Inke
199	Narrative Science
21	Acurian
190	Mobshop
227	Sergeant Major
190	ROKA Sports
126	Versa Networks
29	Orqis Medical
27	Potrero Medical
66	Breton
181	Ineda Systems
97	Clever
113	CashEdge
101	CBI Health Group
160	Charitableway.com
228	Firefly Mobile
179	Continuing Healthcare Solutions
220	Uproxx Media Group
112	Ziptronix
84	India1 ATM
23	Emblem
30	Myocor
71	Seahorse Bioscience
230	Marble Security
32	Quotient Biodiagnostics
125	Cenzic
39	Sanofi Pasteur
32	Biocept
58	Reliacast
37	Intercytex Group
156	Dedrone
199	Blackwood Seven
201	Core Security
122	Fabhotels
198	Intersec
154	SiCortex
190	The Bouqs Company
210	Smaato
113	Splitit
46	Core Nutrition
60	LifeShield
19	Spig S.p.A.
128	Dialogic
0	Glori Energy
27	KNOW Bio
11	Galleon Pharmaceuticals
20	InnoPharma
72	AU Small Finance Bank
188	Nupremis
77	Scandit
102	Confluent Surgical
4	Gati Infrastructure
184	UQ Communications
215	China InterActive Corp
64	Serenus Biotherapeutics
10	Clean Energy Systems
49	Community Transit
132	White Pajama
96	ihush.com
102	Innit
102	Arcadia Solutions
120	WKS Restaurant
3	Pathway Genomics
112	Metara
227	KnowNow
53	Nyotron
102	Evive Health
132	Octane Software
199	Clobotics
121	Springpath
102	Nutrinia
166	Roundbox
126	OpVista
59	Boulder Wind Power
110	Marex.com
186	Daily Harvest
39	Auxilium Pharmaceuticals
7	Russian Miner Coin
182	CrowdANALYTIX
102	Apervita
211	NexSteppe
217	Decisiv
74	Hello
146	MathStar, Inc.
14	SpaceOAR
200	BitTorrent
102	Kit Check
199	Reflektion
112	Tarari
36	BARRX Medical
217	The Rainmaker Group
208	Sportvision
212	OurStage
74	Antenova
38	Ocata Therapeutics
132	Convio
33	Carbylan Therapeutics
97	ExecOnline
18	Encore Dermatology
36	Transoma Medical
10	Danotek Motion Technologies
113	Henry Howard Finance
19	NuScale Power
31	CellCentric
125	CombineNet
97	360Learning
70	Denovo Biopharma
117	Travel Chapter
30	Phil
159	LeisureLink
155	Anagran
228	Bluestreak Technology
47	Yaoyanshe
191	Babycare
184	ROAM Data
76	Brit + Co
205	Superfly
27	Cervel Neurotech
14	Radisphere Radiology
1	WindMIL Therapeutics
39	FORMA Therapeutics
34	Brat
185	Feronia
113	Vestwell
68	TeleKnowledge Group
82	Fiber Optic Network Solutions (FONS)
102	OODA Health
121	Benetech
10	MaxWest Environmental Systems
116	Knowlarity Communications
189	SONM
157	Magink display technologies
134	Cytovance Biologics
195	TriNetX
213	Maverix.net
201	Embedix
67	InContext Solutions
188	CSID
39	Centice
207	ProfitLogic
95	Exploramed NC7
164	Carbures
217	think3
193	KeyedIn Solutions
191	41st Parameter
227	ANDE
30	Ava
110	Rakuten
88	Embroker
66	Madison-Kipp
179	Ultreo
84	Thor Technologies
56	Quentic
221	DataWallet
99	Maven Clinic
29	Apama Medical
182	MindBridge AI
227	Redwood Systems
189	Corvil
98	Entstudy.com
201	GuideSpark
215	Ecloud (Nanjing) Information and Technology
63	Care/of
12	TransMolecular
179	Lively HSA
91	Strut Learning
102	HealthVerity
228	Cinsay
112	R2 Semiconductor
107	Plume Design
219	CHiL Semiconductor
104	Yeahka
39	Aridis Pharmaceuticals
139	KIXEYE
125	15Five
172	Coinsquare
30	CardioInsight Technologies
30	lensgen
31	Pervasis Therapeutics
105	OpenFin
219	HelloTech
221	Brave
219	Pirch
170	Rothy's
23	Macrolide Pharmaceuticals
64	Vtesse
160	The Richman Group
171	Lantern Credit
215	Tatara Systems
191	eGroups
113	FactorTrust
190	Stella & Dot
161	Informio,Inc
85	Finxact
121	Careland
227	Jobfox
79	PhoneFree.com
213	PlusFunds.com
111	Systemonic
181	Tachyum
184	GetJar
44	Clarus Therapeutics
225	FreeRide Media
102	Harmony Information Systems
207	Broadway Technology
207	COADE
161	Home Wireless Networks
56	Altiscale
86	BUYandHOLD
53	CipherTrust
94	Addis Pharmaceutical Factory
47	Paras Healthcare
112	Virtual Silicon Technology
79	Commerce.TV
46	MedChannel.com
128	Komprise
184	Escort
97	JoyTunes
87	Venbrook Insurance Services
13	Vor Biopharma
221	Broadjump
125	Centerbeam, Inc.
133	Socati
28	Optherion
84	GTreasury
173	Primus Telecommunications
46	Pure Circle
36	LetsGetChecked
171	FinFit
207	Jamcracker
184	Sungy Mobile
133	Tulane National Primate Research Center
121	Armory
18	Portal Instruments
186	Farmer's Fridge
13	ALDEA Pharmaceuticals
29	PHARMAJET
116	Message Media
116	Messagemedia
46	PharmaCann
178	RealSelf
80	Interactive Fitness
77	Wildcraft India Pvt Ltd
133	Camel-IDS
139	Omescape
227	Guardhat Technologies
121	GlobalSight
84	ZestMoney
210	Ogury
184	Glympse
201	Neolane
198	Skupos
148	Strava
71	Avelas Biosciences
103	Deepak Cables
20	OrphoMed
201	Nicira Networks
215	Upstream
137	H.M. Dunn Aerospace
217	mFoundry
44	Transition Therapeutics
110	SAQQARA Systems
65	Navdy
9	Yield10 Bioscience
101	Doktor.se
217	RAMP Holdings
112	Akustica
156	World View Enterprises
162	Applitools
121	Pivotal Commware
147	Norstel
183	StarMaker Interactive
163	TDX Group
158	Advanced Electron Beams
194	VoltDB
164	Jagatjit Industries
53	BioCatch
110	Ensogo
191	Winc
201	Karat
154	Purcell Systems
123	Mews Systems
29	Adiana
39	Rocket Pharmaceuticals
113	Fairstone
166	Clearpath Robotics
178	Virtue Labs
212	www.com
143	Loot Crate
46	Penn Medicine
56	RainFocus
211	YCD Multimedia
221	Insolar Technologies Gmbh
76	Cephren
225	Quigo
196	Aidoc
10	ThermaSource
143	Red 5 Studios
54	Britestream Networks
6	SmartRent
230	Gametime
125	Catalytic
56	8i
70	Alpha Source
141	Exploding Kittens
132	Cytora
179	Brindley Healthcare
24	Reviva Pharmaceuticals
217	Vision Critical
227	High Brew Coffee
201	Concord
80	Encorp
143	Unikrn
1	Genticel
167	Highcon
44	Endotis
27	OrthAlign
122	GuestToGuest
184	Ortiva Wireless
51	OnTruck
132	Loto Interactive Ltd.
180	Ozmo Devices
13	Molecular Staging
21	ArgiNOx Phamaceuticals,Inc.
59	Powerhive
54	IntSights
1	Delenex Therapeutics
128	Qingteng Cloud Security
113	Stox
220	Martini Media
110	Global Savings Group
219	RocketClub
159	LondonMetric Property
189	KAO Data Campus
29	Vaxxas
217	Digital Map Products
12	Sonexa Therapeutics
30	Claret Medical
75	Southern States Bank
104	Q2ebanking
167	iWatt
46	HealthcareSource
195	Metabiota
104	Duobaoyu Insurance
32	Pronota
201	Constellation Software
4	OneSun
189	RedZone Robotics
39	Paion
227	Tracx
150	NxtWave Communications
180	Digital Safety Technologies
65	OTTO Motors
21	Prexton Therapeutics
62	ISC8
73	Laird Superfood
228	Dayima
160	GreenCloud
218	AgilOne
201	OpenLegacy
154	INFICON
211	NVC Lighting
148	Color Labs Inc.
193	Hustle
211	Veridiem Inc
213	Nominum
207	Logictier
30	Adavium
6	Spire Realty
160	Embassy Group
194	GigaSpaces Technologies
44	Xigen
203	Internate Machine Corporation
24	Surface Pharmaceuticals
53	Upstream Security
58	Teckro
12	Rhythm Pharmaceuticals
95	Spirosure
12	Lev Pharmaceuticals
199	Medio
136	Schoolpop
13	Memory Pharmaceuticals
102	ZappRx
87	Crux Informatics
135	Boundary
167	Encube Ethicals
220	USA Digital Radio
110	OPSkins
46	Imagine Health
30	MDClone
221	PicMonkey
156	Anduril Industries
163	Personic
219	Guru
31	Theranica
106	YourMechanic
207	Fusion Risk Management
1	G -Therapeutics
170	Masha Ma
63	Cleo
36	GI-View
125	Pricefx
84	AGS Transact Technologies
201	Optimum Energy
96	Thread
227	Cocon
168	Vital Farms
68	Flash Networks
169	Itsalat International
30	CapsoVision
2	Nexterra
60	Vyatta
191	MeetChina.com
183	Masabi
192	Eloqua
180	Fleetsmith
199	SigTuple
67	Honey
15	Advanced Cell Diagnostics
74	goTenna
158	Newlight Technologies
179	Moolchand Healthcare
122	TabbedOut
89	TradingView
170	Custom Ink
193	HighRoads
71	Fluidic Analytics
167	EnOcean
166	SignalDemand
80	Apogee Photonics
156	Engineered Propulsion Systems
140	Fairphone
193	Entelo
192	Falcon.io
24	BioRelix
47	Phoenix Healthcare Group
0	Terrestrial Energy
207	groupay
72	Xinja Bank
71	Platelet BioGenesis
157	Leeo
31	Ziarco
158	Norwesco
199	Humu
20	Wellpartner
95	MicroMed Technology
219	The Online Asset Exchange
87	Trusted Choice
110	BOOK A TIGER
82	Hastings Manufacturing Company
31	Xenome
189	Jiatui Technology
132	Fine Industries
193	Aircall
227	YMCA East London
10	CLS Groupe
69	BinOptics
110	Infopia
84	Twisto
22	Ewireless
128	Upserve
121	Netuitive
188	WSO2
61	SS8 Networks
84	PayMate
98	UniversityNow
88	Jetty
137	Monocrystal
220	Bleacher Report
2	Arcadia Power
30	Optovue
28	U.S. Healthworks
27	Ablation Frontiers
227	Chef'd
11	Arbor Pharmaceuticals
173	Anlaiye
219	Linkable Networks
201	QuestBack
212	adBrite
24	Spherics
39	L.E.A.F. Pharmaceuticals
112	GC Holdings
149	CREDANT Technologies
69	Taqua
207	Finaplex, Inc.
60	LogLogic
158	Vaprema
59	Renew Energy Partners
199	Arria NLG
47	MediGain
127	i-Cube
189	BrightRoll
57	HappyOrNot
227	UrbanSitter
229	Realm
1	ProNova Solutions
65	REE
189	SilverStorm Technologies
28	Blaze Bioscience
164	Spindrift
227	Suraksha Diagnostics
30	EyeTechCare
154	Citybox
223	Akimbo
38	Corthera
60	TriCipher
123	Getaway
112	Navitas
181	XQIAO
147	Avogy
230	Plain Vanilla
54	Dtex Systems
196	Stradigi AI
195	Exponea
134	Benchmark Holdings
191	Eleven James
174	Xinren Xinshi
84	Lemon Way
21	Dauntless Pharmaceuticals
225	Yodle
28	Synthetic Genomics
91	A Cloud Guru
156	BIRD Aerosystems
168	SeedWorks International
150	FABU.ai
81	Eyewitness Surveillance
86	Eloan
200	klout
189	Fantom Foundation
71	Modalis Therapeutics
7	Tawana Resources
160	JuLive.com
71	NanoOpto
46	Massachusetts General Hospital
160	MIXER
82	Supremex
66	Rolex Rings
177	VistaPrint
93	Rhythm Metabolic
79	StarLeaf
147	BOPS
193	Decisions
111	Snowplus
199	infiBond
56	Edlio
41	Nivalis Therapeutics
