0,1,2
-4.5196056,0.9081808,-2.285965
-4.4364104,-1.9188944,8.418811
0.12552674,0.6227599,-1.5470281
11.564815,0.21478288,5.877666
6.8745227,-10.643517,-5.940617
-8.522005,0.56830233,-10.320991
-0.7708135,9.285927,-2.6615813
0.1624592,7.937314,4.076332
-3.773029,-3.1639206,7.6127677
-3.684504,2.2506871,5.8162827
2.913849,6.2898297,7.0960226
-7.0561867,-3.857645,-12.027602
8.8035145,-8.714174,3.4849873
12.010844,-4.1815753,7.1194386
3.5373092,1.6836063,-1.4634886
-3.1501765,-6.155941,5.6163073
6.795995,-11.516319,1.8430425
3.886992,10.052228,-0.23563123
-3.4322224,0.055471085,-6.1021037
8.658372,-0.9289943,-9.551202
-7.439122,4.200415,11.2394285
-1.637752,-4.8674207,-6.941443
2.6292133,-0.67226976,1.4282118
8.287081,-0.89833033,-3.7543485
-3.1954088,-7.612449,-10.911201
-5.0631485,-1.5541408,2.9417117
2.5229053,-0.35788107,1.9494594
5.652274,-6.43063,-3.5071957
-9.592802,-10.159325,-1.4390433
10.537579,-1.0538759,-3.818747
-4.7993007,-1.9073684,5.6399097
7.320744,3.691658,7.707916
-7.487216,-6.5397615,9.493858
5.7091236,-7.242877,-2.9886868
0.63458306,-13.451151,3.5387235
1.1538386,10.9252405,6.5342717
4.4032393,7.556084,-3.1422362
8.0784645,4.8375278,-1.0324432
-5.232498,7.560888,-1.5466828
1.4978328,4.874344,-1.4218768
-6.484922,-1.1131905,-0.41616178
1.3355491,10.959409,6.4090347
-2.0643568,5.6142387,-6.8407493
10.648627,-6.76475,0.4802
-2.5704734,-4.8036065,-12.157798
8.523801,-2.0594058,-4.1162796
7.0224805,-0.7716025,12.117014
-10.954867,1.8155532,4.911572
-4.190657,1.99919,6.0263143
-3.258776,12.336184,3.4546363
-3.8922305,-4.094741,7.6869626
-5.448766,-5.0558567,0.29147786
12.436094,-3.5862937,-4.8640714
-5.9870653,1.0631955,1.9738454
6.0432034,-7.679735,-0.83620834
-1.9342705,-12.951974,-5.701259
-4.607215,-0.05935294,10.969805
-7.3197594,9.778403,-0.43478578
-1.7513134,-1.5304406,-11.256437
4.0617223,11.684006,-0.93974036
-8.457952,-1.1960717,1.9456345
7.8744106,1.3286953,-2.6303124
7.397549,1.7988926,-2.01251
2.578711,-12.565903,-5.118654
3.8051314,-5.7032714,-10.68635
-8.233485,0.54198015,-10.745601
12.12038,-1.060983,0.14886658
4.3176785,3.584519,-5.7742314
4.212472,11.081106,1.9582288
7.4755287,10.128859,-4.8714547
1.1383682,-1.2427158,0.23740973
-7.0611014,-3.8567247,-12.01456
5.7684197,-10.4286785,-3.364727
-2.5306277,3.1329277,-6.2071476
0.6134178,-10.279016,-9.347079
-9.20598,-1.0795242,-7.93402
6.186955,0.47265914,7.7297945
0.85405385,0.17980306,8.019509
10.428487,-8.682196,-3.0724225
4.662325,-13.128256,0.8844914
11.978958,-0.9245058,-2.4195747
-8.49895,-7.5390353,3.7568004
1.4867843,4.5642104,-4.4523253
-1.6620042,-13.090259,2.8472993
-0.82229054,-2.0862908,-8.222772
-4.5776515,2.0521488,-0.33204448
-7.4580164,5.990774,4.1955886
2.7832625,-0.03577748,-8.212084
-0.6947042,-3.3111722,-8.183599
-12.388033,-0.49508077,-4.5770893
-13.305002,-2.4331937,0.708312
3.9363,-5.842801,6.71778
-9.320875,-9.265606,-0.7864045
-0.6819471,8.369722,5.1406527
0.65800136,7.1113663,-0.7452666
-0.33272055,10.114995,-2.5363019
-6.8610487,1.805838,2.3279064
-7.742183,0.16568904,-10.661601
6.4861045,0.7035876,-3.6518068
5.7033463,1.6440161,2.8898084
1.9089036,-0.105371684,14.250269
10.170471,-8.106548,-3.960088
-2.478961,8.980655,-4.682022
-2.1846507,-4.589149,-6.3051314
8.584345,9.098785,3.6546943
0.98777676,0.35783505,14.110553
12.434681,-3.5848882,-4.8614273
-0.106154025,-13.383715,4.5907393
-1.8655522,-14.774343,-1.5317218
-11.492849,-1.2656528,-3.9353175
-4.5014944,-3.1635466,-9.123237
-8.661004,-7.0408864,2.1804538
-1.3803703,1.5052269,-5.149021
-4.181767,0.021653216,11.857935
-0.8610272,11.828714,5.9275775
3.4444911,5.696882,6.4773397
-5.0135984,-4.1041126,10.945715
4.6988297,-13.039134,0.8453588
-7.2904763,-7.615769,-8.875563
-2.9296677,-5.166507,-12.200636
8.93008,-2.3472192,-3.0019052
-2.0534034,-5.187779,-12.349151
-10.630775,5.2359495,-4.6060934
1.5834968,11.081399,6.625573
-5.8331795,-0.7642941,2.02654
-4.1348295,-10.263363,-9.393331
-9.021669,6.6667285,3.3928576
3.8192644,4.556744,-4.67024
4.368561,6.0190067,-6.506172
10.555798,0.3677135,0.6857392
-1.8489294,-14.824445,-1.4506338
-12.420464,-1.7188085,1.533153
1.6706506,-0.10478862,-7.707364
-5.3471107,-10.604807,4.5732994
8.853556,5.9458723,-4.431581
12.5376625,-5.8595486,4.628871
-1.7376472,-14.918997,-1.617049
-4.60174,-4.4678345,6.3860784
1.9589796,-8.5899105,9.910845
-3.8498757,4.025889,5.04461
-11.719104,-2.3290474,-3.9375203
-3.3305945,8.366188,-5.2170525
-2.4015522,0.27484605,-12.883541
-5.8876066,-12.186398,5.2819414
8.229133,5.075872,6.6348104
-7.3940306,3.9834292,9.779454
-6.7517705,8.524031,0.8133872
-8.16484,0.42656022,-10.570627
-3.9707768,4.138915,-11.900889
-7.0569277,-3.8549883,-12.023293
4.9205475,-4.181102,-6.5781984
-8.395104,5.6840596,2.6141849
-9.687381,1.0469614,0.2745154
-5.151424,7.3352995,-3.3622851
3.0471659,-6.241672,-11.224526
2.9851007,-7.412517,10.830653
6.9533453,-1.3659996,-3.4155474
9.353165,-8.747693,4.0156965
-8.44012,-5.152004,-4.621363
-4.6028223,-2.7855723,-9.328562
10.418903,-8.730305,-3.1472294
-0.9070987,-2.344655,3.1682262
11.052648,8.704088,3.763796
12.956467,-4.376906,6.3146677
1.6285149,3.7202816,0.17784414
-10.850572,1.9122311,5.429101
-11.360388,-1.3826635,-5.634113
4.0376143,-8.908015,9.1288395
-0.83102196,10.746873,5.829009
11.94422,-5.1467566,5.1732907
-5.7864776,-2.3420277,8.757416
-6.719602,11.837146,-2.5906615
7.5120773,10.124481,-4.841172
-2.9631174,1.5491377,9.722614
5.200068,7.9739275,0.4967415
-0.4564783,2.1685905,11.296088
-9.654704,4.441585,-6.7325997
-1.1279514,-3.6162243,-0.23448
-3.0854986,10.557712,7.032499
-4.17035,-0.37141964,2.6650193
-3.182773,0.68670726,-10.200725
5.862939,5.3055058,-10.017907
-4.812921,1.9944206,-1.558529
11.543304,-4.321368,5.2664557
7.8699746,9.937733,-0.3846899
0.46549064,-4.8287153,-6.844797
-10.733029,3.0067549,-1.5490918
1.1316025,9.109199,-7.1240425
8.941996,5.0517764,1.4267821
2.066436,-8.924927,9.6889105
-5.150417,-10.56381,6.2497196
8.650534,5.390274,-4.3258576
-6.0229177,9.096219,0.07438224
2.0430603,4.5405426,1.422378
-5.652822,7.929873,-7.6827507
-10.949434,1.8672899,4.9359717
-3.951734,-10.239315,6.213294
3.462344,-1.2130735,13.073777
7.7399898,-5.049043,-2.8724372
12.854733,-4.385294,6.34024
5.6232376,2.0208642,-2.686155
0.025926968,11.35158,7.857395
5.9702296,-1.6590834,8.344442
5.014359,1.3501302,11.217504
-1.3602895,14.337891,0.6303423
-11.769349,-2.0088613,-4.1810927
-6.48484,10.919385,-5.763049
-3.99634,4.143414,-11.855893
8.461806,-7.2625756,-1.8031178
-5.1006675,-0.5936094,2.5115616
-5.609483,-2.5645063,-3.1634073
7.2704988,10.1621065,-0.17429808
-11.974014,2.8130667,4.930584
4.103868,-5.878575,-10.529111
4.1245594,4.6631036,-2.1523597
-7.2868032,-7.6165094,-8.878235
-5.017217,-4.110185,10.958109
1.1090142,13.056505,4.292017
3.0237088,-12.452322,-5.0663915
11.703987,-0.33557156,-6.2449965
9.352398,-4.488616,-4.6095905
-6.8527455,-3.7291965,8.259564
-4.217248,-4.9344115,-0.0866871
0.2786172,-5.9482517,8.168454
-1.135713,-4.804428,-5.306556
-1.4418477,-2.4801502,12.09104
3.952681,1.4271148,6.2739515
7.996944,5.028002,-3.7931707
2.0698245,-8.912322,9.7144375
5.1248474,4.7227273,9.857954
11.895521,-5.0531917,5.1893096
12.423389,-3.540829,-4.898532
3.6527278,0.30099136,-3.80393
-0.049207747,-1.1337211,4.1870832
6.135922,-1.7550186,8.40767
-8.358621,11.62054,-3.9883907
-0.7908224,10.163783,-4.815931
1.7520604,12.533575,-0.069863945
0.025662292,11.353133,7.8624296
5.1257195,4.838479,5.217982
0.9706656,4.7500486,6.437286
1.2925916,2.4730859,6.861584
-0.31770042,-4.13526,10.877814
-5.5450397,7.983426,0.76443714
-10.9593315,1.9384038,4.9074545
-7.681237,-0.8468256,-3.7289212
2.0291572,-8.931502,9.648178
-2.2054424,9.909602,-4.2772474
0.4450701,6.7904253,6.5441856
2.4753244,-4.419254,-2.8233795
8.62313,5.3794293,-4.387019
2.2890778,-8.588399,9.862761
3.9100075,6.1542516,6.112118
2.6029682,-9.229247,9.711158
8.908714,1.4751382,0.31935456
0.46536645,-3.6461658,5.3233924
-2.3304439,5.755655,1.909606
2.6326993,1.1760914,4.5920033
5.671323,3.6280928,-4.1256557
6.4722176,-1.1562989,2.9289086
-9.801884,-3.338709,1.7146261
3.4917762,-3.89543,9.135038
9.080875,-5.911925,-5.6747737
7.033438,-0.75044626,12.177297
0.5937607,13.721816,-0.06886042
5.6594243,1.6350412,-2.8389702
3.6708343,-8.047628,10.09778
13.093394,-0.26499298,-0.31936485
0.55008924,-0.8578389,13.253801
11.65528,-4.3152676,5.3939214
5.689216,1.6212653,2.8833344
1.9137219,2.573354,6.5148034
1.1859771,-12.929422,-0.0074607357
8.283849,-8.537785,4.585842
7.0329294,-0.7576618,12.137761
-1.1982234,10.0851965,2.8146257
3.5867474,-10.665943,8.147065
6.5748234,-2.7733264,10.469059
4.061642,-8.898763,9.11208
2.4504151,-8.395978,10.131847
0.28267264,-4.4034386,2.5532734
8.019325,0.3771918,0.56379306
1.934608,-0.096830346,14.240248
3.0333045,-10.977349,4.086692
-7.4403477,4.193541,11.233883
-2.0081768,-2.5884821,2.3829978
3.0324574,-5.0134635,13.262362
-1.9429598,-9.764995,-7.696242
-11.261142,-1.9598172,-5.4268045
-0.7797572,10.720524,5.8790355
1.4175057,-7.0183268,0.17380275
4.400953,5.552922,-6.113113
5.389033,-4.9147673,10.306555
11.297953,1.8184823,3.9945455
1.0278565,2.031413,-13.462211
9.029562,-5.8600025,-5.6487904
-5.7594786,-2.6392095,9.533525
3.9716187,1.8318307,1.6741959
-6.9557767,-0.011158287,6.616544
-3.2047644,-7.6186867,-10.911714
-7.852681,-3.8273973,0.37319654
4.113171,-8.921207,9.090453
-4.4342713,1.7830496,-0.77163243
-2.9953184,-9.848924,-9.266789
5.7538366,-5.007866,2.466463
-4.132816,0.044953775,11.896219
3.5507498,-1.2339283,-6.81133
-4.124674,-2.1750543,6.775292
2.3425095,-1.6417038,-8.232788
2.4321845,0.12612621,10.531079
-0.9957827,12.647079,6.1977153
0.18398267,-6.129467,7.9396796
-3.8850226,-1.5184644,1.4224379
3.586422,-10.666393,8.146905
-10.253408,5.151458,-5.6666117
5.6920753,-0.4324893,1.7424477
-5.487636,-0.9013233,-0.2730619
-8.671624,8.916498,2.8472073
-9.283193,-2.4900014,0.488009
7.801016,-1.5520134,4.481377
0.47166973,-0.884299,13.353396
10.678551,-8.240624,-2.3803825
-2.5251987,-7.740521,-4.302972
-1.8360093,-14.82954,-1.4750086
-4.7482123,-0.47042242,-0.20258649
-5.3419003,-10.594505,4.6053686
8.616505,-8.723703,3.7400453
-2.1626012,9.645724,2.6546214
-2.4285808,9.97325,-4.0608635
5.413073,-7.621345,-6.727936
-0.093054585,-0.55152524,11.333723
-4.020153,3.3175714,-0.635315
3.235879,-1.0270576,2.3949635
-3.0479763,-8.092733,-6.128443
0.6873591,5.4574847,6.581949
10.645818,-8.711609,-2.4129205
-4.1364226,-4.9375534,0.020501448
10.444351,-8.657138,-3.0259175
6.818998,8.718041,-1.6778123
4.6089964,-1.2021605,-8.023285
-5.7847605,-1.0102222,-0.17779903
1.2642524,0.767313,7.9514728
-3.0075157,-9.8415,-9.298579
10.258893,-1.9387313,-2.1725626
8.046275,-1.2336276,-8.987061
-7.6702013,1.1608573,-10.922281
-8.490165,3.0729327,6.525923
-2.946732,-5.2450395,-12.305698
4.1561203,-6.2110596,-10.420068
1.3017483,13.8381405,-1.4836595
0.42697796,-13.33335,3.749862
7.9133153,-8.55726,4.6267223
-7.710779,6.288841,6.9392405
-12.609669,-1.3240634,-3.7117352
-11.442964,-1.4345928,-5.489112
-0.52310014,11.170551,2.9348226
8.33865,-5.8774943,0.78768146
-10.58239,7.6938024,-1.7838621
-11.478368,-1.7043915,-4.1250234
-3.661836,-4.9263806,-10.183155
-10.409718,4.2800393,-6.438605
-6.899665,8.177377,1.8296869
3.3256226,-0.66313386,11.002959
-4.630571,0.2432754,-7.5219326
1.8555229,-3.3306878,-0.22103235
1.802348,4.0065536,1.1622273
-12.388315,-0.34670213,-4.518856
2.2150817,-0.50413346,-9.685515
-9.791859,8.428536,-0.2543856
8.491075,-7.284479,-1.8030804
5.805573,5.4668436,-10.008193
-0.44905153,2.1105564,11.288745
-0.7346536,5.210551,-12.7033205
3.1034315,6.577123,1.7047771
7.8774867,-8.229262,4.3398395
5.8017483,-4.4022136,3.4134712
-8.4534645,-2.6601062,-8.098926
-2.646909,10.293304,2.4117715
-1.7842982,-12.842035,-5.7699857
-6.2943807,-0.0025318535,-6.2576566
-2.548311,0.15702598,6.3080773
-6.439431,-3.5714068,-4.739538
-9.6724,4.5463185,-6.6030593
3.0583353,-7.6923604,-4.6762958
-10.070396,0.5195469,0.30071658
-6.674413,7.4470387,-2.8588214
2.5135374,4.2253056,1.4485811
13.084382,-0.29255283,-0.34331623
7.250672,-12.055816,-0.16205868
1.0660036,10.572964,5.4666996
5.4109297,-7.6216664,-6.7938848
-8.004535,4.2603273,9.880498
-0.6412104,-1.1896335,-2.8654122
0.20681545,1.6067125,1.1879455
-5.296651,-1.2480165,4.2075834
3.1083255,-10.685748,-4.60726
-4.536196,9.4193735,3.2688172
-8.091428,-10.026103,-4.206309
-6.72517,-4.576601,-9.341607
7.2078943,-1.3398008,4.6459727
-12.007114,-2.322591,-3.29272
-2.440356,2.7321587,5.854833
2.9738746,0.7669296,0.975838
-9.05324,-3.4045405,-0.29517135
-9.097346,-3.0083642,-0.22879416
-7.1262965,4.6399064,-1.4461488
1.3155092,-0.8904491,-12.354245
-0.51615304,1.8459953,8.521068
1.5967892,12.332156,-0.18260479
1.0208043,4.4249797,-11.238843
6.9514074,9.546377,-5.119762
9.328327,-0.5110507,-3.5872412
-2.9842074,5.0991898,9.723314
2.4362633,-0.7830394,-8.333454
7.164561,-0.56903946,12.303045
-0.050864473,4.370869,2.0646906
-9.082184,-10.127389,-0.02369274
11.248246,-6.6910768,0.05941382
1.1399931,-3.9748766,10.851146
-0.7310024,-7.864131,-3.965405
-10.075984,-4.41191,-8.929058
4.4668217,0.7957165,-10.907214
3.0505846,-7.6924996,-4.675171
-1.3601431,14.461333,0.37197235
1.3182678,13.814118,-1.491564
1.3585801,-6.810196,0.12305769
-6.3681126,8.803254,-3.5526168
0.77614146,5.596238,-11.575843
4.4756064,5.253999,-6.147314
-5.6672335,-0.9852626,-3.5405853
-6.2249494,2.2980425,-6.637259
-8.057528,-10.040242,-4.135132
-12.982187,-1.0992332,-3.1043932
-10.970145,-3.2165053,5.163866
-8.51884,8.56957,3.1587193
-3.62265,-5.5383306,-12.534401
3.0497637,-5.038412,13.256165
-9.022397,-10.059047,-0.05924771
-7.4750566,4.077328,9.714737
7.6862583,-2.0713284,2.6767929
-3.7645433,7.606984,-3.0037646
-5.834249,6.7866044,-4.0965366
3.906181,11.726159,-0.78323454
0.19102931,-9.8808365,-2.9323504
-0.41815704,7.613276,2.986461
5.7741814,-10.427161,-3.3600528
2.3654976,13.521861,1.5925858
1.3588976,10.923434,6.404331
-3.568951,-9.215281,-0.072292596
-7.463658,9.224279,-6.10439
-4.7257195,2.8431022,2.687336
-1.0616244,4.7209716,1.8685731
-8.597241,0.5641975,-10.221776
-4.791649,-10.84004,6.7330327
-6.0233617,12.057009,-5.631788
4.1284995,-2.6660879,-7.6858926
0.1925528,-9.878451,-2.9350379
-9.236063,-3.015237,4.038436
-4.7849503,1.2537962,10.776508
6.054705,3.2471473,-1.9411799
0.96521735,3.4798174,-7.418918
10.65662,-4.5819607,4.6135983
-5.0075397,0.90207446,-7.6385903
6.1993484,3.5826037,-2.3851402
0.35620815,-13.497949,4.0106153
1.2784066,-13.446928,-0.11263315
3.2905858,4.3963704,-10.583057
-0.57689583,5.930698,9.378091
-4.0604477,4.1426888,-11.791976
-6.119831,9.827855,-7.24552
5.8704643,-1.6701325,8.110418
8.8140545,4.5597587,7.16306
-4.8265066,2.6614985,-3.4964406
1.6672702,9.094115,-6.9058065
-4.267366,3.8771374,-2.8940725
-1.4881732,7.56348,6.9203696
2.386483,-12.15749,-4.787028
9.229205,-6.006508,-0.46401712
-3.5707185,-9.207999,-0.064320676
-7.709451,-6.462059,9.257945
8.805509,-5.647473,-5.5345416
-5.487107,-1.1930197,-3.561884
-6.142885,1.4520814,-6.157152
-4.7960315,-9.887661,7.6522865
5.0344553,3.2517374,2.0762596
6.2391963,4.012543,-4.284922
6.450363,-3.516715,-7.248853
-8.919319,-7.5128684,-8.973339
-1.6490574,-12.737662,-5.7952476
-10.0300045,0.4864485,0.22763728
13.113452,-0.3009173,-0.32305345
2.5324092,9.335308,5.9303746
6.0690603,-4.1873055,3.6548793
-2.471012,2.6544802,-5.931099
3.9997435,1.5462761,-0.29989785
4.1193733,-6.280625,6.3465466
-8.88955,-9.508393,-0.08878021
-6.2642307,1.1650821,-6.2066917
0.84055823,0.16848877,8.0064745
1.2922167,13.859417,-1.4584175
-3.6865964,10.448382,6.6333437
4.6777678,-13.09061,0.8736434
-8.013385,4.237216,9.905295
-8.344673,0.606821,-10.83306
10.540971,-1.0506741,-3.8224978
4.556431,1.9338781,0.41039962
1.5071716,10.437755,6.6453714
4.506589,-5.7635355,-1.2967697
-8.542919,5.925149,2.652384
-7.3621984,3.9378324,9.759242
6.0381613,-7.6841664,-0.8435422
8.954544,1.1139332,-0.21637197
3.2841187,10.286199,-0.91721976
-2.4008033,-8.393941,-7.591527
1.2451645,2.3632462,-7.863811
-5.2792993,-4.6066046,11.237368
-8.14104,5.4509115,3.1412
-10.960525,1.9085811,4.90452
11.76114,-1.0054307,-2.3554814
-0.52591795,6.324707,9.793418
-5.140053,-2.3488317,-2.2967374
-11.831026,-6.999959,2.8788319
-4.6683164,2.9298825,10.374361
-7.4460344,4.0709324,9.76217
5.83767,5.460381,-10.008888
-7.353807,-8.816983,0.17979948
-0.28049588,-0.34565613,-9.972081
-8.921303,-8.635862,-0.027827106
6.96519,8.722895,-1.6751592
-10.479465,-6.745521,-5.0224557
10.214549,2.2199926,-3.791315
1.0673732,0.29514048,-2.6246514
-8.41388,-2.6938157,-8.068181
1.7891779,-8.640345,4.3367887
-4.912756,-0.7478151,8.3832
-10.208846,-2.826979,2.7453148
4.8753815,1.0894039,7.0487337
-1.7278588,2.412854,3.949959
-9.740294,1.954758,4.3307667
-3.5390418,7.6902194,-5.224836
-9.748968,0.7114551,-0.6698101
-7.7036166,7.335628,0.9162334
2.6903172,-11.944482,-5.4690514
5.178281,8.164913,0.14249319
-3.6846166,0.2715603,7.9673905
-11.17765,-0.82272863,-3.7284296
-12.977806,-1.2937024,-2.9072974
1.0889949,4.7393856,6.4044256
-4.5937266,-7.1546965,-9.00854
-4.422575,-10.171454,6.2311544
-4.9385967,5.7843404,5.803304
8.71148,5.3515863,-4.310145
-4.8023267,-12.125656,-3.2779677
-2.0296092,7.5438843,0.87405765
-1.8529246,-12.875635,-5.750207
2.9960923,6.930498,-3.0159764
-9.462683,-8.999846,-1.1660945
-11.557995,-1.4367851,-5.3411756
0.90127504,-3.48329,5.693223
-5.533724,7.234751,5.2282434
3.90193,-9.44578,-2.1911597
-1.5494375,-12.985784,3.5581057
-5.198353,3.7289255,-5.4165764
1.8152597,-8.657976,4.2960863
11.357437,1.85649,3.8772795
2.2854378,-9.259594,1.990399
-7.8751774,-10.191403,-4.0365257
7.686984,-1.6332867,4.336946
-4.289528,0.5656013,-13.210024
8.391388,-8.5293865,4.0857315
-9.0528555,1.5467699,-10.119725
-7.178706,-3.0209758,2.9256313
2.1248212,-0.83756083,0.64659125
-13.178869,-0.32663563,-4.4585195
3.8648195,1.1498286,-1.7445197
-2.3142393,6.0765967,-6.7969155
-1.6497585,-12.74397,-5.7991343
1.692551,-0.11128677,-7.727129
-8.875428,0.058156744,-0.16550367
-4.467862,-6.094615,-3.6496747
-1.9015896,-13.298389,-5.8382015
-8.162611,0.57634264,-11.264202
-4.5255857,-4.28329,7.9182334
-0.76643485,-3.4658995,-0.06476822
-2.4356422,2.9470422,-6.0692067
-4.5085835,9.272646,3.239906
6.0233703,1.9309524,3.196217
3.9630585,-5.8610816,-10.675966
8.254702,8.21027,3.2830634
9.550876,3.2197118,9.0057125
7.4657035,-3.0087757,-0.65946376
4.3740797,5.967278,6.253867
3.1033266,-10.680259,-4.616654
-2.1075776,13.20723,1.5265386
7.122566,-6.546207,2.6725929
-1.9200794,-6.1133537,2.1209488
4.6040206,5.249554,-6.359754
6.905234,-10.649867,-6.0014663
-2.0483532,5.941246,-6.761281
-1.8754828,-13.125466,-5.805485
-2.452106,3.7971883,-6.2514553
10.678031,-1.3198602,4.0432925
2.0831223,-0.026079163,14.2227335
-2.2949097,-2.3022497,10.26149
2.3757036,-8.154748,-3.4168975
-0.3609221,-1.9053249,1.7963912
-0.52077675,9.554574,-1.78717
3.5475855,-9.58514,-7.55961
-2.6888397,-12.610479,-6.003495
-8.172715,-1.6389133,-3.1506405
1.4132477,1.9436523,-12.942198
-6.189052,11.630206,-5.688789
4.1542053,0.8700917,6.207647
1.9457908,2.4079242,6.521773
0.09011704,-0.10021532,7.0792685
12.201034,-2.2253046,-5.9246507
4.1959224,5.7384853,-8.972204
-7.4050694,3.5619736,10.097034
-4.108363,-0.13428082,-5.9485617
-1.0017484,4.6622796,1.7641445
2.05676,-1.548557,13.285466
-4.9273357,5.0813727,10.934841
2.4847307,3.130216,5.5350723
-9.974721,4.727639,-5.366459
-3.318892,4.426578,9.075273
12.76039,-0.21422808,-0.5916583
1.5623009,-7.3968964,5.237029
-2.1873224,9.890952,-3.4487648
-7.004102,11.893894,-2.0290284
-5.9325614,1.0666703,11.243499
-10.5294485,5.385758,-5.4032097
-1.9199947,-12.846959,-5.68187
-4.7130184,-10.7148695,6.213372
-2.0964985,9.931942,-4.187749
-0.14568307,0.3528345,-5.5226593
-5.327441,10.549054,-7.9795656
-11.258762,-5.095222,0.837026
5.306591,-10.605862,-0.75546837
5.774658,-10.425724,-3.3645031
10.587173,-1.0069587,-3.8914945
5.5897717,8.30709,-0.07475019
8.230251,-3.5278125,-1.3381938
3.1574597,5.8485284,6.7718287
0.27180254,-9.752125,-2.9407268
7.77522,-8.652885,4.6801076
0.93967175,-6.3268194,-0.18993837
10.565211,-8.448577,-2.9223745
2.4588866,-0.87776655,1.0291829
-1.418482,1.4332808,-5.224033
6.3733525,5.6652822,-4.567633
-6.7049336,12.253104,-3.1896198
1.4613116,3.2657053,-7.3853254
8.913812,1.1234351,0.18839379
5.571146,2.3751428,2.818133
-4.0325837,-0.022872796,12.100236
-2.0375295,7.673921,0.8152819
-1.659526,7.0721,-5.449625
-6.2142987,-2.765204,-2.91842
2.3643954,-8.1351595,-3.429782
-6.7970963,9.650038,-8.082253
3.347044,-6.8985386,-5.3889904
-4.1760235,8.702509,2.075165
-6.3980575,1.8312894,2.1513357
-3.561272,6.5283213,8.872249
7.8043423,-5.0870385,-2.8925865
-3.2218075,-0.44765228,-6.0700088
2.8662195,-0.055787113,-8.408146
0.212443,3.737762,-7.171719
-1.8312806,1.6896911,12.020894
4.2206225,11.0849285,1.9533027
-3.6872673,-10.106526,3.7434957
12.231611,-1.0832146,0.22030495
3.4589705,-1.2140926,13.062376
7.21821,-1.4021887,-6.218078
-5.0681767,4.0608253,4.663556
6.9556766,-11.233688,-0.16935785
1.3229481,11.026911,6.4320555
8.123748,-8.462678,4.6929016
11.336706,1.9103303,3.6352918
6.014016,-11.204995,1.3147461
0.03449184,-8.017544,10.596405
5.0615845,-9.442426,1.1977006
3.1729944,6.4862275,2.016962
6.6026225,7.5977955,7.1904583
-4.53635,2.5887046,-12.366732
-11.084511,-0.15865454,-4.711214
3.1186275,-10.670092,-4.6128235
2.285617,-5.2728734,13.264132
-1.7498556,-14.90644,-1.605294
0.5649533,6.5489078,6.621839
1.7544372,0.26042843,13.819585
-6.6032147,-3.3116035,6.05418
-11.982717,-0.20833161,-6.7676477
-7.3991876,-5.4698725,-0.5603715
7.5938745,4.08285,-10.753898
10.388173,-1.9515435,-2.8277037
-9.090723,-9.768224,-0.020543898
4.038362,-11.144968,0.17592552
-3.2456048,0.24465886,-6.2191586
5.1161423,4.7334785,9.889298
6.3805017,6.059937,-5.454251
7.6862116,-2.4758952,5.5026674
1.253911,7.8714476,-5.0723805
-9.006347,0.14702208,-0.06174854
2.2019649,-5.967907,0.15387326
4.5773697,1.3249559,11.290669
3.1669104,-1.9922341,0.731743
-3.6588352,10.426638,6.597229
-4.398835,7.616777,-0.0062794504
-0.87777776,3.0302227,8.341039
4.722852,4.796883,5.4726324
-0.35947943,9.843911,-2.0344357
2.1054966,1.6082447,-4.240011
-2.668539,-4.1676693,-6.616164
13.081009,-0.2866593,-0.34467143
-0.5421823,-12.364784,5.5452547
-2.5056581,-2.876222,6.516519
7.9880376,-8.478498,4.5151315
-8.788476,0.49737728,7.980318
0.29379964,-12.354205,-3.477915
8.899282,0.96189404,0.031689502
-10.949141,-3.2371283,5.185255
0.55172056,-0.85005754,13.244454
8.450786,-7.7189302,-1.8497471
-4.3782473,4.2379003,7.580347
-0.47451583,11.015696,-2.9372175
10.760269,-8.319248,-2.3341572
11.944909,-5.130443,5.155542
-2.739091,-5.68495,4.6736517
3.542023,-9.579661,-7.5536137
-0.1998258,0.41719303,-10.222528
-3.4716413,7.5669727,8.191536
3.5647898,5.754714,1.4043565
-11.038048,-3.770584,5.708984
-0.8455193,-9.688592,1.6542742
3.365598,10.80947,2.7885082
3.8573036,7.155299,5.175024
11.0526085,8.705156,3.7641873
-4.7349105,-0.35569578,2.686905
10.792288,-8.616978,-2.0452988
2.2713053,-5.281054,13.26555
0.12965965,-10.356864,-9.968577
-8.086088,-9.828606,-4.3656025
-2.4058592,-8.427488,-7.6012177
2.454681,-0.9361032,-8.414499
-3.7515898,4.4624515,-7.1262703
7.9245753,3.7440722,7.9645357
0.23016936,-9.008725,3.8635497
3.4952188,-3.9004433,9.155009
4.2068324,9.681342,-1.4476408
1.6875792,2.897131,-7.941401
11.249172,-6.6887684,0.058841363
-12.928368,-0.2367921,-4.5364456
-12.105048,1.569235,4.8403974
5.3407955,-0.9813952,-2.0000703
11.673922,-4.2655244,5.587358
-2.778688,-4.52967,-12.315341
-1.7189497,-12.834203,-5.795765
1.3442339,-3.4629111,-0.66611344
0.7804566,-5.367395,7.1652303
-1.2635415,1.1643788,2.8948507
10.149936,2.028122,-3.7379377
10.606745,-2.7814105,-2.4425604
1.6411455,-5.5217204,-1.1967353
-4.3878913,9.468242,-3.0205467
0.18545766,-7.855957,-1.4325235
-9.829443,2.0534391,0.765356
